,Unnamed: 0,Date,o,h,l,c,v
0,0,2022-07-11 09:15:00,283.3,285.5,282.8,284.65,55715
1,1,2022-07-11 09:30:00,284.75,285.25,284.4,285.25,83766
2,2,2022-07-11 09:45:00,285.25,285.5,284.7,285.0,103009
3,3,2022-07-11 10:00:00,285.0,287.5,285.0,286.9,175802
4,4,2022-07-11 10:15:00,286.95,288.0,285.95,287.4,251961
5,5,2022-07-11 10:30:00,287.4,287.85,286.05,287.25,292734
6,6,2022-07-11 10:45:00,287.25,289.2,287.05,288.25,357943
7,7,2022-07-11 11:00:00,288.25,292.4,288.25,291.15,549230
8,8,2022-07-11 11:15:00,291.15,293.65,290.15,290.65,712420
9,9,2022-07-11 11:30:00,290.65,292.15,289.1,289.4,806180
10,10,2022-07-11 11:45:00,289.4,291.0,289.2,290.8,840212
11,11,2022-07-11 12:00:00,290.8,292.8,290.8,291.5,904787
12,12,2022-07-11 12:15:00,291.5,291.95,290.45,290.55,947383
13,13,2022-07-11 12:30:00,290.5,291.75,290.1,291.75,982648
14,14,2022-07-11 12:45:00,291.6,291.7,290.8,290.8,1011128
15,15,2022-07-11 13:00:00,290.8,291.5,290.15,291.4,1048098
16,16,2022-07-11 13:15:00,291.4,291.95,291.1,291.2,1070162
17,17,2022-07-11 13:30:00,291.2,292.5,291.2,291.8,1110272
18,18,2022-07-11 13:45:00,292.05,292.25,290.7,291.3,1136003
19,19,2022-07-11 14:00:00,291.2,292.05,291.05,291.75,1156637
20,20,2022-07-11 14:15:00,291.8,292.5,291.3,292.0,1192224
21,21,2022-07-11 14:30:00,292.0,292.05,290.6,291.35,1225315
22,22,2022-07-11 14:45:00,291.35,291.85,290.25,291.25,1275790
23,23,2022-07-11 15:00:00,291.2,292.4,291.0,291.3,1369046
24,24,2022-07-11 15:15:00,291.3,291.8,290.0,291.5,1492961
25,25,2022-07-11 15:30:00,291.5,291.5,291.3,291.3,1496371
26,26,2022-07-12 09:15:00,290.9,295.7,289.0,294.45,98871
27,27,2022-07-12 09:30:00,294.4,295.0,291.75,293.85,288148
28,28,2022-07-12 09:45:00,293.85,295.4,293.05,294.3,365320
29,29,2022-07-12 10:00:00,294.7,295.55,293.75,294.7,429690
30,30,2022-07-12 10:15:00,294.5,294.7,291.85,293.5,486598
31,31,2022-07-12 10:30:00,293.55,293.75,292.4,292.85,523070
32,32,2022-07-12 10:45:00,292.85,293.25,292.55,293.25,537680
