,Unnamed: 0,Date,o,h,l,c,v
0,0,2022-07-11 09:15:00,2703.25,2706.0,2692.95,2701.75,1334
1,1,2022-07-11 09:30:00,2702.5,2710.7,2695.55,2707.3,1989
2,2,2022-07-11 09:45:00,2707.3,2711.0,2706.1,2707.15,2170
3,3,2022-07-11 10:00:00,2707.15,2715.05,2707.0,2707.55,3216
4,4,2022-07-11 10:15:00,2707.55,2710.0,2707.0,2707.6,3283
5,5,2022-07-11 10:30:00,2707.6,2712.4,2707.0,2710.0,3410
6,6,2022-07-11 10:45:00,2712.55,2712.55,2707.0,2707.55,3690
7,7,2022-07-11 11:00:00,2707.55,2713.9,2707.55,2710.75,3827
8,8,2022-07-11 11:15:00,2710.75,2712.95,2708.45,2708.85,3952
9,9,2022-07-11 11:30:00,2708.85,2712.35,2708.1,2710.2,4130
10,10,2022-07-11 11:45:00,2710.2,2711.95,2708.0,2710.3,4201
11,11,2022-07-11 12:00:00,2710.3,2712.9,2708.7,2710.05,4345
12,12,2022-07-11 12:15:00,2710.05,2712.4,2708.0,2708.1,4471
13,13,2022-07-11 12:30:00,2708.1,2712.3,2706.75,2710.65,4865
14,14,2022-07-11 12:45:00,2710.65,2712.2,2706.3,2709.0,5503
15,15,2022-07-11 13:00:00,2709.0,2711.25,2707.0,2707.0,5686
16,16,2022-07-11 13:15:00,2707.0,2711.45,2707.0,2711.0,5707
17,17,2022-07-11 13:30:00,2711.0,2712.45,2708.0,2710.55,5815
18,18,2022-07-11 13:45:00,2710.55,2712.5,2708.45,2708.65,6282
19,19,2022-07-11 14:00:00,2708.65,2711.75,2708.5,2710.55,6337
20,20,2022-07-11 14:15:00,2710.55,2711.2,2706.2,2706.2,7132
21,21,2022-07-11 14:30:00,2706.2,2709.0,2706.2,2707.05,7210
22,22,2022-07-11 14:45:00,2709.0,2711.15,2706.0,2707.6,7956
23,23,2022-07-11 15:00:00,2707.6,2713.0,2707.25,2710.95,8417
24,24,2022-07-11 15:15:00,2710.95,2712.0,2706.55,2706.55,9191
25,25,2022-07-11 15:30:00,2709.5,2709.5,2709.5,2709.5,9191
26,26,2022-07-12 09:15:00,2723.05,2723.05,2701.05,2720.5,505
27,27,2022-07-12 09:30:00,2720.5,2720.9,2708.5,2709.5,867
28,28,2022-07-12 09:45:00,2706.05,2711.4,2705.95,2711.3,1072
29,29,2022-07-12 10:00:00,2711.3,2714.7,2707.05,2707.9,1193
30,30,2022-07-12 10:15:00,2707.9,2716.2,2707.05,2716.2,1473
31,31,2022-07-12 10:30:00,2716.2,2720.0,2714.3,2719.5,1616
32,32,2022-07-12 10:45:00,2719.5,2723.0,2715.95,2715.95,1893
