,Unnamed: 0,Date,o,h,l,c,v
0,0,2022-07-11 09:15:00,499.9,503.25,495.2,496.05,103219
1,1,2022-07-11 09:30:00,496.05,497.5,490.45,497.0,309678
2,2,2022-07-11 09:45:00,496.6,498.25,495.9,497.0,361872
3,3,2022-07-11 10:00:00,497.0,498.9,496.55,498.2,393262
4,4,2022-07-11 10:15:00,498.25,498.7,496.65,498.7,414536
5,5,2022-07-11 10:30:00,498.7,498.75,493.6,494.0,495411
6,6,2022-07-11 10:45:00,494.0,494.35,493.1,494.0,534198
7,7,2022-07-11 11:00:00,494.0,494.7,493.35,494.2,566377
8,8,2022-07-11 11:15:00,494.25,494.35,493.25,493.25,592542
9,9,2022-07-11 11:30:00,493.5,494.2,493.2,493.85,607563
10,10,2022-07-11 11:45:00,493.85,493.95,493.3,493.9,620296
11,11,2022-07-11 12:00:00,493.9,493.95,490.65,492.9,682630
12,12,2022-07-11 12:15:00,492.9,493.4,492.5,493.25,723428
13,13,2022-07-11 12:30:00,493.25,493.3,492.75,493.0,754476
14,14,2022-07-11 12:45:00,493.0,494.25,492.75,493.5,784337
15,15,2022-07-11 13:00:00,493.9,494.9,493.5,494.4,846448
16,16,2022-07-11 13:15:00,494.4,494.95,493.9,494.1,879655
17,17,2022-07-11 13:30:00,494.15,495.3,493.75,494.0,933987
18,18,2022-07-11 13:45:00,494.1,494.6,492.6,492.6,971454
19,19,2022-07-11 14:00:00,492.85,494.8,492.5,493.6,1008337
20,20,2022-07-11 14:15:00,493.6,496.7,493.55,496.65,1047343
21,21,2022-07-11 14:30:00,496.65,497.0,495.8,496.75,1109993
22,22,2022-07-11 14:45:00,496.75,496.85,495.75,496.15,1164193
23,23,2022-07-11 15:00:00,496.15,497.8,496.1,497.15,1245128
24,24,2022-07-11 15:15:00,497.15,502.0,496.5,500.2,1370681
25,25,2022-07-11 15:30:00,498.2,498.2,498.2,498.2,1371180
26,26,2022-07-12 09:15:00,497.35,503.3,493.05,502.1,61202
27,27,2022-07-12 09:30:00,502.0,503.25,500.55,501.2,130716
28,28,2022-07-12 09:45:00,501.15,501.15,496.65,499.4,163174
29,29,2022-07-12 10:00:00,499.4,499.75,498.05,498.25,181914
30,30,2022-07-12 10:15:00,498.25,498.6,496.45,497.75,200779
31,31,2022-07-12 10:30:00,497.75,498.6,494.25,494.6,232494
32,32,2022-07-12 10:45:00,494.6,495.0,494.3,494.85,273533
